"distance","PAR"
30,0.0104481481481481
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.240307407407407
30,2.5180037037037
30,6.95324259259259
30,16.5080740740741
30,27.4420611111111
30,19.3708666666667
30,16.78495
30,23.7434166666667
30,11.5034111111111
30,19.7052074074074
30,16.8215185185185
30,5.26586666666667
30,0.480614814814815
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.433598148148148
30,3.28071851851852
30,6.80174444444444
30,11.0019
30,20.9380888888889
30,26.4651592592593
30,23.7120722222222
30,42.1635018518519
30,22.5993444444444
30,14.6378555555556
30,9.06899259259259
30,3.83969444444444
30,0.971677777777778
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.208962962962963
30,2.27247222222222
30,5.47482962962963
30,15.2386240740741
30,12.8303259259259
30,14.6065111111111
30,17.1610833333333
30,64.7106055555556
30,16.6543481481481
30,12.4489685185185
30,10.4951648148148
30,3.21280555555556
30,0.700025925925926
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.214187037037037
30,2.93070555555556
30,10.1921685185185
30,14.0945518518519
30,16.3147833333333
30,27.4211648148148
30,38.151412962963
30,33.637812962963
30,21.0791388888889
30,14.0579833333333
30,8.86002962962963
30,3.41132037037037
30,0.632112962962963
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.219411111111111
30,4.14269074074074
30,10.9183148148148
30,14.6587518518519
30,17.5685611111111
30,13.6766259259259
30,27.6144555555556
30,29.3592962962963
30,23.8270018518519
30,18.2894833333333
30,11.780287037037
30,5.63155185185185
30,0.867196296296296
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.161946296296296
30,4.22105185185185
30,10.6205425925926
30,17.7827481481482
30,21.5022888888889
30,28.9936111111111
30,32.1019351851852
30,30.3675425925926
30,24.3023925925926
30,20.5724037037037
30,12.4437444444444
30,4.57628888888889
30,0.491062962962963
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.208962962962963
30,4.09567407407407
30,11.6914777777778
30,19.7678962962963
30,23.8270018518519
30,28.1002944444444
30,32.5929981481481
30,30.4615759259259
30,28.6644944444444
30,17.3125814814815
30,10.0197740740741
30,5.21362592592593
30,0.569424074074074
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.0574648148148148
30,2.25157592592593
30,11.1116055555556
30,16.0431314814815
30,6.83831296296296
30,0.067912962962963
30,1.11795185185185
30,0.898540740740741
30,13.8072277777778
30,11.1272777777778
30,9.99887777777778
30,3.45833703703704
30,0.480614814814815
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.109705555555556
30,2.52322777777778
30,7.30325555555555
30,17.7514037037037
30,22.7456185185185
30,21.4291518518519
30,22.8396518518519
30,19.8462574074074
30,22.4478462962963
30,13.0340648148148
30,9.94663703703704
30,4.96809444444444
30,0.741818518518518
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.0940333333333333
30,1.77096111111111
30,4.0695537037037
30,6.7704
30,9.87872407407407
30,12.7258444444444
30,18.6760648148148
30,26.1935074074074
30,12.7989814814815
30,10.0249981481481
30,7.75775
30,2.76875925925926
30,0.381357407407407
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.0783611111111111
30,2.66427777777778
30,7.78387037037037
30,17.5267685185185
30,22.5262074074074
30,25.1173481481481
30,30.1638037037037
30,27.8704351851852
30,17.2028759259259
30,12.7571888888889
30,8.88092592592593
30,3.62028333333333
30,0.287324074074074
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.0365685185185185
30,1.86499444444444
30,4.60240925925926
30,11.7228222222222
30,15.6513259259259
30,21.5440814814815
30,16.0274592592593
30,25.9427518518519
30,12.3183666666667
30,11.5556518518519
30,8.8443574074074
30,2.76875925925926
30,0.334340740740741
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.067912962962963
30,2.26202407407407
30,6.60322962962963
30,14.0161907407407
30,21.1418277777778
30,25.3419833333333
30,24.7830074074074
30,21.5022888888889
30,20.0761166666667
30,17.0095851851852
30,8.89659814814815
30,2.73219074074074
30,0.177618518518518
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.0313444444444444
30,2.17321481481481
30,5.61065555555556
30,9.21526666666667
30,13.6975222222222
30,25.24795
30,27.3166833333333
30,23.4247481481481
30,18.1014166666667
30,9.76901851851852
30,6.91667407407407
30,2.78443148148148
30,0.245531481481481
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.0888092592592593
30,3.5471462962963
30,9.80036296296296
30,17.3073574074074
30,20.8440555555556
30,26.5226240740741
30,30.0018574074074
30,21.3351185185185
30,13.5042314814815
30,12.3967277777778
30,8.44210370370371
30,3.55759444444444
30,0.313444444444444
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.0208962962962963
30,1.59856666666667
30,4.76957962962963
30,9.27273148148148
30,12.4489685185185
30,15.4319148148148
30,18.3208277777778
30,18.263362962963
30,15.3848981481481
30,8.84958148148148
30,5.98156481481482
30,3.02473888888889
30,0.214187037037037
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.0208962962962963
30,2.15754259259259
30,7.04727592592593
30,11.2787759259259
30,13.5616962962963
30,17.9446944444444
30,18.0439518518519
30,22.212762962963
30,14.2042574074074
30,10.0929111111111
30,6.83308888888889
30,3.2650462962963
30,0.151498148148148
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.0156722222222222
30,1.49408518518519
30,8.57270555555556
30,15.3222092592593
30,20.4731462962963
30,26.4547111111111
30,29.3331759259259
30,25.9636481481481
30,23.8270018518519
30,15.2960888888889
30,6.95846666666667
30,2.67472592592593
30,0.135825925925926
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.0104481481481481
30,1.93290740740741
30,8.40031111111111
30,11.70715
30,13.896037037037
30,15.2908648148148
30,14.9983166666667
30,15.7610314814815
30,13.4519907407407
30,11.5138592592593
30,9.98320555555556
30,2.35083333333333
30,0.0626888888888889
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.0156722222222222
30,3.01951481481481
30,7.39206481481482
30,13.5303518518518
30,20.5410592592593
30,26.0420092592593
30,29.8817037037037
30,25.7599092592593
30,18.5193425925926
30,14.9199555555556
30,9.19959444444445
30,2.34038518518518
30,0.0470166666666667
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,1.05003888888889
30,7.21967037037037
30,10.369787037037
30,15.8028240740741
30,13.2587
30,11.4668425925926
30,10.3906833333333
30,7.62192407407407
30,11.7489425925926
30,6.00246111111111
30,1.81797777777778
30,0.0156722222222222
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,1.04481481481481
30,6.79652037037037
30,11.0802611111111
30,11.492962962963
30,9.83170740740741
30,15.3953462962963
30,19.7783444444444
30,19.3551944444444
30,9.88917222222222
30,5.21885
30,0.668681481481482
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.00522407407407407
30,1.06048703703704
30,3.62028333333333
30,6.17485555555556
30,11.1847425925926
30,19.3186259259259
30,22.3381407407407
30,15.1236944444444
30,13.3057166666667
30,11.9056648148148
30,5.23452222222222
30,1.6926
30,0.0417925925925926
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.98735
30,3.5053537037037
30,5.89275555555556
30,8.22791666666667
30,21.3455666666667
30,20.3634407407407
30,21.7739407407407
30,10.2182888888889
30,9.93096481481482
30,7.50699444444444
30,1.8127537037037
30,0.0104481481481481
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.992574074074074
30,5.27631481481482
30,12.7049481481481
30,18.6133759259259
30,22.776962962963
30,21.6851314814815
30,21.0425703703704
30,13.2064592592593
30,14.9930925925926
30,8.09209074074074
30,1.50453333333333
30,0.0156722222222222
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,1.07093518518519
30,6.11739074074074
30,13.4467666666667
30,7.75775
30,18.8014425925926
30,12.903462962963
30,12.4698648148148
30,10.7145759259259
30,10.4533722222222
30,4.94719814814815
30,1.70304814814815
30,0.0104481481481481
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,1.19631296296296
30,6.33680185185185
30,10.3854592592593
30,15.7140148148148
30,21.1522759259259
30,21.653787037037
30,23.7852092592593
30,16.5185222222222
30,12.1720925925926
30,4.55539259259259
30,0.470166666666667
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.710474074074074
30,5.40691666666667
30,8.91749444444445
30,14.0632074074074
30,10.6884555555556
30,22.9807018518518
30,21.9149907407407
30,18.3991888888889
30,11.916112962963
30,4.61285740740741
30,1.50453333333333
30,0.00522407407407407
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.0888092592592593
30,1.07615925925926
30,2.40829814814815
30,5.86663518518518
30,9.40333333333333
30,5.80917037037037
30,7.1726537037037
30,8.06074629629629
30,15.5677407407407
30,9.16302592592593
30,1.50453333333333
30,0.00522407407407407
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.982125925925926
30,4.44046296296296
30,10.4638203703704
30,17.1297388888889
30,24.3859777777778
30,14.9826444444444
30,10.8190574074074
30,9.24661111111111
30,11.7437185185185
30,5.57408703703704
30,0.736594444444444
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.637337037037037
30,5.05690370370371
30,8.33239814814815
30,13.8176759259259
30,22.3276925925926
30,23.8270018518519
30,16.5498666666667
30,11.8429759259259
30,9.77424259259259
30,5.77260185185185
30,1.46274074074074
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.70525
30,5.56886296296296
30,11.8638722222222
30,18.9059240740741
30,22.1500740740741
30,22.4791907407407
30,18.3887407407407
30,8.68241111111111
30,3.14489259259259
30,1.25377777777778
30,0.491062962962963
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.579872222222222
30,5.05167962962963
30,3.81879814814815
30,4.70166666666667
30,11.5347555555556
30,18.0909685185185
30,14.6900962962963
30,13.1385462962963
30,6.68681481481482
30,4.01208888888889
30,0.736594444444444
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.151498148148148
30,1.60901481481481
30,4.94719814814815
30,10.5526296296296
30,16.8162944444444
30,14.7005444444444
30,11.1899666666667
30,8.80256481481482
30,6.80174444444444
30,3.12922037037037
30,0.417925925925926
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.679129629629629
30,4.76435555555556
30,9.41378148148148
30,26.2144037037037
30,21.6694592592593
30,14.4706851851852
30,20.3947851851852
30,14.4654611111111
30,9.40855740740741
30,4.05388148148148
30,0.684353703703704
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.459718518518518
30,5.59498333333333
30,10.5160611111111
30,12.9766
30,12.9922722222222
30,22.42695
30,23.9523796296296
30,14.2982907407407
30,7.15175740740741
30,4.43001481481481
30,0.747042592592593
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.496287037037037
30,4.93675
30,11.8168555555556
30,14.596062962963
30,18.9529407407407
30,15.2281759259259
30,15.5207240740741
30,19.8514814814815
30,13.5825925925926
30,6.07037407407407
30,0.632112962962963
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.30822037037037
30,6.65547037037037
30,12.7415166666667
30,16.4558333333333
30,8.76077222222222
30,14.1833611111111
30,8.67196296296296
30,17.4954240740741
30,8.28538148148148
30,4.71733888888889
30,0.511959259259259
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.475390740740741
30,4.8165962962963
30,6.15918333333333
30,7.92492037037037
30,11.5869962962963
30,12.7885333333333
30,10.1869444444444
30,8.04507407407407
30,4.60240925925926
30,1.9747
30,0.188066666666667
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.381357407407407
30,6.08604629629629
30,13.4154222222222
30,18.2058981481481
30,14.5908388888889
30,8.09731481481482
30,16.9521203703704
30,21.0007777777778
30,9.43990185185185
30,5.55319074074074
30,0.402253703703704
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.208962962962963
30,4.6337537037037
30,13.0183925925926
30,19.1044388888889
30,20.4574740740741
30,23.5814703703704
30,16.4506092592593
30,18.8745796296296
30,11.4720666666667
30,5.26586666666667
30,0.329116666666667
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.271651851851852
30,11.2735518518518
30,21.86275
30,14.9617481481481
30,14.2878425925926
30,17.8349888888889
30,28.2570166666667
30,18.9111481481481
30,5.81439444444444
30,3.24937407407407
30,0.611216666666667
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.313444444444444
30,6.69203888888889
30,16.4871777777778
30,20.9380888888889
30,23.4195240740741
30,33.8833444444444
30,36.5423981481482
30,18.9633888888889
30,19.0678703703704
30,10.3384425925926
30,0.898540740740741
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.287324074074074
30,4.82182037037037
30,5.21362592592593
30,5.38079629629629
30,13.1960111111111
30,13.4937833333333
30,13.9064851851852
30,27.3219074074074
30,19.2768333333333
30,6.88010555555556
30,0.350012962962963
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.240307407407407
30,3.12922037037037
30,7.61147592592593
30,15.0139888888889
30,9.23093888888889
30,20.7291259259259
30,20.3529925925926
30,19.6320703703704
30,11.5661
30,4.24194814814815
30,0.370909259259259
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.668681481481482
30,8.7033074074074
30,23.3202666666667
30,32.6922555555556
30,27.2330981481481
30,10.1764962962963
30,22.1500740740741
30,16.3983685185185
30,13.5146796296296
30,4.78525185185185
30,0.339564814814815
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.161946296296296
30,3.01951481481481
30,9.96753333333333
30,11.1690703703704
30,22.1082814814815
30,26.3241092592593
30,26.3241092592593
30,13.9273814814815
30,8.93839074074074
30,3.62028333333333
30,0.271651851851852
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.156722222222222
30,4.95242222222222
30,12.7937574074074
30,17.0618259259259
30,32.9639074074074
30,22.071712962963
30,22.6306888888889
30,16.0170111111111
30,6.0233574074074
30,2.0948537037037
30,0.0783611111111111
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.104481481481481
30,4.69644259259259
30,13.472887037037
30,30.8115888888889
30,33.360937037037
30,33.4758666666667
30,25.2061574074074
30,22.1135055555556
30,7.81521481481482
30,1.66125555555556
30,0.0835851851851852
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.0104481481481481
30,1.55155
30,11.4616185185185
30,19.9141703703704
30,23.0538388888889
30,29.5734833333333
30,21.9567833333333
30,16.6334518518519
30,5.85618703703704
30,2.07918148148148
30,0.0574648148148148
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.104481481481481
30,3.6464037037037
30,6.81219259259259
30,17.7879722222222
30,50.4959
30,15.024437037037
30,10.7981611111111
30,8.80778888888889
30,10.2862018518518
30,3.88148703703704
30,0.161946296296296
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.0417925925925926
30,2.64860555555556
30,9.15780185185185
30,21.5702018518519
30,30.252612962963
30,35.1580185185185
30,20.8545037037037
30,16.3252314814815
30,22.7508425925926
30,4.62330555555556
30,0.151498148148148
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.00522407407407407
30,0.637337037037037
30,5.83529074074074
30,12.7101722222222
30,8.98018333333333
30,13.8646925925926
30,17.7461796296296
30,15.5207240740741
30,11.1325018518519
30,4.52927222222222
30,0.240307407407407
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.0522407407407407
30,3.25459814814815
30,10.9810037037037
30,7.27713518518518
30,11.2265351851852
30,14.455012962963
30,5.52707037037037
30,4.27329259259259
30,3.30683888888889
30,1.06048703703704
30,0.0522407407407407
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.0626888888888889
30,4.2106037037037
30,11.3362407407407
30,17.8349888888889
30,25.8278222222222
30,35.9311814814815
30,22.3381407407407
30,14.313962962963
30,9.32497222222222
30,4.6337537037037
30,0.161946296296296
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.0365685185185185
30,2.35083333333333
30,5.44348518518518
30,10.6675592592593
30,9.52871111111111
30,10.2026166666667
30,16.2782148148148
30,15.0087648148148
30,10.7824888888889
30,3.28594259259259
30,0.0470166666666667
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.0365685185185185
30,2.87846481481481
30,9.09511296296296
30,25.7024444444444
30,31.2608592592593
30,29.7876703703704
30,26.4703833333333
30,15.7923759259259
30,7.0525
30,3.72476481481482
30,0.104481481481481
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.783611111111111
30,4.55016851851852
30,10.7563685185185
30,13.4101981481481
30,9.32497222222222
30,6.66591851851852
30,7.91969629629629
30,5.65767222222222
30,1.50453333333333
30,0.0313444444444444
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.0208962962962963
30,4.09567407407407
30,10.8295055555556
30,28.424187037037
30,22.5262074074074
30,32.3370185185185
30,32.2743296296296
30,22.0351444444444
30,13.749762962963
30,2.67472592592593
30,0.067912962962963
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.0156722222222222
30,1.9538037037037
30,11.5138592592593
30,20.3320962962963
30,35.0587611111111
30,36.2080574074074
30,11.916112962963
30,8.18612407407407
30,7.68461296296296
30,3.05085925925926
30,0.104481481481481
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.0104481481481481
30,2.05828518518519
30,10.2862018518518
30,26.0315611111111
30,29.3592962962963
30,19.0051814814815
30,21.0425703703704
30,10.7824888888889
30,5.48527777777778
30,1.32691481481481
30,0.0208962962962963
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.0156722222222222
30,4.6337537037037
30,17.7409555555556
30,31.7989388888889
30,44.2531314814815
30,47.1577166666667
30,43.6262425925926
30,34.83935
30,19.2036962962963
30,3.75610925925926
30,0.0522407407407407
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.0156722222222222
30,2.47621111111111
30,7.66371666666667
30,14.8520425925926
30,30.8429333333333
30,41.2022722222222
30,23.5657981481481
30,23.7329685185185
30,13.3475092592593
30,5.08302407407407
30,0.0940333333333333
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.00522407407407407
30,2.97249814814815
30,17.3439259259259
30,25.8173740740741
30,25.5875148148148
30,32.1019351851852
30,31.5481833333333
30,29.970512962963
30,14.3714277777778
30,6.34202592592593
30,0.0626888888888889
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,1.40005185185185
30,8.59360185185185
30,20.9380888888889
30,23.2366814814815
30,25.9740962962963
30,35.5602722222222
30,32.2795537037037
30,10.2130648148148
30,5.25541851851852
30,0.073137037037037
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,2.47621111111111
30,14.1415685185185
30,25.5875148148148
30,40.1208888888889
30,44.1538740740741
30,40.6694166666667
30,27.4211648148148
30,15.9543222222222
30,4.27329259259259
30,0.0365685185185185
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.318668518518519
30,4.25762037037037
30,8.89137407407407
30,14.5385981481481
30,13.5982648148148
30,12.5430018518518
30,9.41378148148148
30,7.05772407407407
30,2.0948537037037
30,0.0365685185185185
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,2.15231851851852
30,10.8869703703704
30,17.3857185185185
30,31.9922296296296
30,32.4989648148148
30,24.3389611111111
30,34.8080055555556
30,15.1916074074074
30,4.02253703703704
30,0.067912962962963
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,2.26202407407407
30,11.075037037037
30,16.434937037037
30,46.0345407407407
30,37.4827314814815
30,13.6452814814815
30,17.8663333333333
30,16.2625425925926
30,3.28594259259259
30,0.0261203703703704
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,1.11795185185185
30,9.26750740740741
30,22.9023407407407
30,17.9290222222222
30,30.4563518518518
30,24.1822388888889
30,11.916112962963
30,9.11078518518518
30,1.3896037037037
30,0.00522407407407407
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.835851851851852
30,7.22489444444444
30,12.5116574074074
30,15.0401092592593
30,13.044512962963
30,16.011787037037
30,27.2174259259259
30,11.357137037037
30,2.22545555555556
30,0.0261203703703704
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,2.16276666666667
30,17.3543740740741
30,25.315862962963
30,35.4819111111111
30,29.7667740740741
30,25.6815481481481
30,20.6298685185185
30,13.4781111111111
30,3.95462407407407
30,0.0417925925925926
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,1.35303518518519
30,9.54960740740741
30,21.1627240740741
30,34.3064944444444
30,31.3183240740741
30,26.2196277777778
30,13.9587259259259
30,6.03380555555555
30,1.01869444444444
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.70525
30,10.4951648148148
30,17.5058722222222
30,22.9336851851852
30,20.0082037037037
30,16.2050777777778
30,9.26750740740741
30,5.49050185185185
30,1.14407222222222
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.360461111111111
30,3.32251111111111
30,7.28758333333333
30,14.6430796296296
30,18.5193425925926
30,15.2125037037037
30,9.97798148148148
30,5.17183333333333
30,1.12317592592593
30,0.00522407407407407
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,1.02914259259259
30,9.97798148148148
30,25.462137037037
30,30.4459037037037
30,39.3163814814815
30,32.1750722222222
30,31.9034203703704
30,17.2289962962963
30,5.57931111111111
30,0.0208962962962963
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,1.24332962962963
30,10.4533722222222
30,26.1882833333333
30,32.9900277777778
30,42.4978425925926
30,42.0120037037037
30,32.1332796296296
30,17.417062962963
30,2.9411537037037
30,0.0104481481481481
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.381357407407407
30,3.74566111111111
30,15.5259481481481
30,22.70905
30,21.4761685185185
30,27.5099740740741
30,27.6771444444444
30,17.8924537037037
30,3.13966851851852
30,0.0208962962962963
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.329116666666667
30,5.03600740740741
30,8.7451
30,16.7640537037037
30,12.7937574074074
30,22.9650296296296
30,12.762412962963
30,8.22269259259259
30,1.60379074074074
30,0.0208962962962963
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,1.01347037037037
30,12.0728351851852
30,26.6114333333333
30,46.2226074074074
30,48.6831462962963
30,20.5044907407407
30,8.91227037037037
30,5.92932407407407
30,0.867196296296296
30,0.00522407407407407
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.548527777777778
30,6.28456111111111
30,13.613937037037
30,21.5963222222222
30,38.7678537037037
30,36.4379166666667
30,29.5107944444444
30,16.0222351851852
30,3.71431666666667
30,0.0156722222222222
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.621664814814815
30,8.45777592592593
30,20.0761166666667
30,26.2091796296296
30,20.4731462962963
30,37.4409388888889
30,29.0771962962963
30,18.1118648148148
30,3.44788888888889
30,0.0208962962962963
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.454494444444444
30,9.23616296296296
30,17.7461796296296
30,37.2737685185185
30,44.0598407407407
30,18.7753222222222
30,18.75965
30,11.5086351851852
30,3.34863148148148
30,0.0104481481481481
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,1.32169074074074
30,14.1206722222222
30,22.9598055555556
30,18.5715833333333
30,34.0348425925926
30,23.1113037037037
30,25.1121240740741
30,15.8132722222222
30,4.02253703703704
30,0.0261203703703704
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.595544444444445
30,8.15477962962963
30,18.5768074074074
30,23.3254907407407
30,29.8399111111111
30,25.0024185185185
30,22.1866425925926
30,11.1325018518519
30,2.46053888888889
30,0.0104481481481481
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0.778387037037037
30,8.22791666666667
30,21.3194462962963
30,31.8198351851852
30,30.393662962963
30,28.2570166666667
30,19.9193944444444
