"distance","temp"
77.6003649635037,16.2535
77.3540145985401,16.2636666666667
77.1076642335766,16.284
76.8613138686131,16.2846666666667
76.6149635036496,16.2725
76.3686131386861,16.2738333333333
76.1222627737226,16.296
75.8759124087591,16.3235
75.6295620437956,16.3195
75.3832116788321,16.2503333333333
75.1368613138686,16.2226666666667
74.8905109489051,16.2493333333333
74.6441605839416,16.2606666666667
74.3978102189781,16.244
74.1514598540146,16.2425
73.9051094890511,16.243
73.6587591240876,16.2326666666667
73.4124087591241,16.2356666666667
73.1660583941606,16.2703333333333
72.9197080291971,16.3021666666667
72.6733576642336,16.2965
72.4270072992701,16.2686666666667
72.1806569343066,16.2646666666667
71.9343065693431,16.2553333333333
71.6879562043796,16.2416666666667
71.4416058394161,16.244
71.1952554744526,16.2406666666667
70.9489051094891,16.2233333333333
70.7025547445255,16.2236666666667
70.456204379562,16.254
70.2098540145985,16.2811666666667
69.963503649635,16.2778333333333
69.7171532846715,16.2561666666667
69.470802919708,16.2485
69.2244525547445,16.2606666666667
68.978102189781,16.2541666666667
68.7317518248175,16.2595
68.485401459854,16.2683333333333
68.2390510948905,16.2615
67.992700729927,16.2588333333333
67.7463503649635,16.2648333333333
67.5,16.2331666666667
67.2536496350365,16.2085
67.007299270073,16.255
66.7609489051095,16.256
66.514598540146,16.2223333333333
66.2682481751825,16.2161666666667
66.021897810219,16.233
65.7755474452555,16.2006666666667
65.529197080292,16.201
65.2828467153285,16.2336666666667
65.036496350365,16.248
64.7901459854015,16.2335
64.543795620438,16.2031666666667
64.2974452554744,16.1998333333333
64.0510948905109,16.2266666666667
63.8047445255474,16.242
63.5583941605839,16.2345
63.3120437956204,16.2145
63.0656934306569,16.2046666666667
62.8193430656934,16.2178333333333
62.5729927007299,16.2496666666667
62.3266423357664,16.2578333333333
62.0802919708029,16.2365
61.8339416058394,16.2103333333333
61.5875912408759,16.211
61.3412408759124,16.248
61.0948905109489,16.2695
60.8485401459854,16.265
60.6021897810219,16.2615
60.3558394160584,16.2555
60.1094890510949,16.2396666666667
59.8631386861314,16.2215
59.6167883211679,16.2231666666667
59.3704379562044,16.2425
59.1240875912409,16.2438333333333
58.8777372262774,16.2196666666667
58.6313868613139,16.2028333333333
58.3850364963504,16.2311666666667
58.1386861313869,16.2791666666667
57.8923357664233,16.2858333333333
57.6459854014599,16.2995
57.3996350364963,16.365
57.1532846715329,16.375
56.9069343065693,16.3551666666667
56.6605839416058,16.3666666666667
56.4142335766423,16.3881666666667
56.1678832116788,16.3475
55.9215328467153,16.3541666666667
55.6751824817518,16.385
55.4288321167883,16.3845
55.1824817518248,16.3706666666667
54.9361313868613,16.3918333333333
54.6897810218978,16.384
54.4434306569343,16.3756666666667
54.1970802919708,16.3996666666667
53.9507299270073,16.396
53.7043795620438,16.368
53.4580291970803,16.3478333333333
53.2116788321168,16.364
52.9653284671533,16.3956666666667
52.7189781021898,16.3288333333333
52.4726277372263,16.2845
52.2262773722628,16.3141666666667
51.9799270072993,16.3388333333333
51.7335766423358,16.3016666666667
51.4872262773723,16.2991666666667
51.2408759124088,16.3261666666667
50.9945255474453,16.3325
50.7481751824818,16.3326666666667
50.5018248175182,16.325
50.2554744525547,16.308
50.0091240875912,16.3125
49.7627737226277,16.3471666666667
49.5164233576642,16.3196666666667
49.2700729927007,16.309
49.0237226277372,16.3398333333333
48.7773722627737,16.3493333333333
48.5310218978102,16.3135
48.2846715328467,16.3416666666667
48.0383211678832,16.3758333333333
47.7919708029197,16.363
47.5456204379562,16.3826666666667
47.2992700729927,16.41
47.0529197080292,16.396
46.8065693430657,16.361
46.5602189781022,16.3555
46.3138686131387,16.369
46.0675182481752,16.384
45.8211678832117,16.3906666666667
45.5748175182482,16.3855
45.3284671532847,16.3753333333333
45.0821167883212,16.3788333333333
44.8357664233577,16.3771666666667
44.5894160583942,16.3581666666667
44.3430656934307,16.336
44.0967153284671,16.3253333333333
43.8503649635037,16.3346666666667
43.6040145985401,16.3363333333333
43.3576642335767,16.3085
43.1113138686131,16.2958333333333
42.8649635036496,16.294
42.6186131386861,16.2856666666667
42.3722627737226,16.2758333333333
42.1259124087591,16.2863333333333
41.8795620437956,16.2963333333333
41.6332116788321,16.2845
41.3868613138686,16.2666666666667
41.1405109489051,16.27
40.8941605839416,16.2868333333333
40.6478102189781,16.2815
40.4014598540146,16.2711666666667
40.1551094890511,16.2683333333333
39.9087591240876,16.2335
39.6624087591241,16.2113333333333
39.4160583941606,16.2116666666667
39.1697080291971,16.2078333333333
38.9233576642336,16.1955
38.6770072992701,16.2175
38.4306569343066,16.2298333333333
38.1843065693431,16.2166666666667
37.9379562043796,16.2058333333333
37.6916058394161,16.1968333333333
37.4452554744526,16.166
37.1989051094891,16.1553333333333
36.9525547445256,16.186
36.706204379562,16.1901666666667
36.4598540145985,16.1766666666667
36.213503649635,16.1578333333333
35.9671532846715,16.1471666666667
35.720802919708,16.1483333333333
35.4744525547445,16.1603333333333
35.228102189781,16.167
34.9817518248175,16.1521666666667
34.735401459854,16.122
34.4890510948905,16.1101666666667
34.242700729927,16.1361666666667
33.9963503649635,16.1431666666667
33.75,16.1075
33.5036496350365,16.0968333333333
33.257299270073,16.0976666666667
33.0109489051095,16.1033333333333
32.764598540146,16.1171666666667
32.5182481751825,16.1288333333333
32.271897810219,16.1083333333333
32.0255474452555,16.0875
31.779197080292,16.0693333333333
31.5328467153285,16.0443333333333
31.286496350365,16.031
31.0401459854015,16.0356666666667
30.793795620438,16.028
30.5474452554744,16.0053333333333
30.3010948905109,16.005
30.0547445255474,15.9943333333333
29.8083941605839,15.9881666666667
29.5620437956204,16.0015
29.3156934306569,16.0088333333333
29.0693430656934,15.9753333333333
28.8229927007299,15.9533333333333
28.5766423357664,15.9528333333333
28.3302919708029,15.9511666666667
28.0839416058394,15.9446666666667
27.8375912408759,15.9438333333333
27.5912408759124,15.9578333333333
27.3448905109489,15.9818333333333
27.0985401459854,15.9938333333333
26.8521897810219,15.9698333333333
26.6058394160584,15.9408333333333
26.3594890510949,15.9423333333333
26.1131386861314,15.9571666666667
25.8667883211679,15.9111666666667
25.6204379562044,15.875
25.3740875912409,15.8791666666667
25.1277372262774,15.8913333333333
24.8813868613139,15.88
24.6350364963504,15.8618333333333
24.3886861313869,15.859
24.1423357664233,15.8598333333333
23.8959854014599,15.8436666666667
23.6496350364963,15.839
23.4032846715329,15.8563333333333
23.1569343065693,15.8806666666667
22.9105839416058,15.8825
22.6642335766423,15.8526666666667
22.4178832116788,15.8718333333333
22.1715328467153,15.9018333333333
21.9251824817518,15.8923333333333
21.6788321167883,15.8758333333333
21.4324817518248,15.8675
21.1861313868613,15.8555
20.9397810218978,15.848
20.6934306569343,15.8678333333333
20.4470802919708,15.9033333333333
20.2007299270073,15.9176666666667
19.9543795620438,15.8835
19.7080291970803,15.8303333333333
19.4616788321168,15.8271666666667
19.2153284671533,15.855
18.9689781021898,15.8686666666667
18.7226277372263,15.8631666666667
18.4762773722628,15.8698333333333
18.2299270072993,15.8708333333333
17.9835766423358,15.856
17.7372262773723,15.855
17.4908759124088,15.8855
17.2445255474453,15.8933333333333
16.9981751824818,15.8831666666667
16.7518248175182,15.8773333333333
16.5054744525547,15.8833333333333
16.2591240875912,15.8891666666667
16.0127737226277,15.8668333333333
15.7664233576642,15.865
15.5200729927007,15.8916666666667
15.2737226277372,15.9033333333333
15.0273722627737,15.9143333333333
14.7810218978102,16.039
14.5346715328467,16.1586666666667
14.2883211678832,16.1375
14.0419708029197,16.1188333333333
13.7956204379562,16.0886666666667
13.5492700729927,16.0605
13.3029197080292,16.0656666666667
13.0565693430657,16.0976666666667
12.8102189781022,16.125
12.5638686131387,16.1356666666667
12.3175182481752,16.1373333333333
12.0711678832117,16.142
11.8248175182482,16.1593333333333
11.5784671532847,16.1788333333333
11.3321167883212,16.1646666666667
11.0857664233577,16.1205
10.8394160583942,16.1131666666667
10.5930656934307,16.1315
10.3467153284671,16.1343333333333
10.1003649635037,16.1241666666667
9.85401459854015,16.14
9.60766423357666,16.17
9.36131386861314,16.1825
9.11496350364963,16.1673333333333
8.86861313868613,16.1433333333333
8.62226277372262,16.1308333333333
8.37591240875912,16.138
8.12956204379562,16.1523333333333
7.88321167883213,16.1536666666667
7.63686131386861,16.1431666666667
7.3905109489051,16.1286666666667
7.14416058394161,16.105
6.89781021897812,16.1053333333333
6.6514598540146,16.1485
6.40510948905109,16.1545
6.1587591240876,16.1338333333333
5.91240875912408,16.1131666666667
5.66605839416059,16.0971666666667
5.41970802919707,16.085
5.17335766423358,16.0938333333333
4.92700729927006,16.1026666666667
4.68065693430657,16.093
4.43430656934308,16.082
4.18795620437956,16.0971666666667
3.94160583941604,16.1155
3.69525547445255,16.1178333333333
3.44890510948906,16.1063333333333
3.20255474452554,16.1035
2.95620437956205,16.1046666666667
2.70985401459853,16.1113333333333
2.46350364963504,16.1251666666667
2.21715328467153,16.1313333333333
1.97080291970804,16.1201666666667
1.72445255474452,16.109
1.47810218978103,16.1071666666667
1.23175182481751,16.1046666666667
0.985401459854018,16.1065
0.739051094890527,16.117
0.492700729927009,16.1288333333333
0.24635036496349,16.1328333333333
0,16.1438333333333
